published,impact,av-attack-vector,av-attack-complexity,av-privileges-required,av-user-interaction,av-scope,av-confidentiality,av-integrity,av-availability
2001-07-16T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-16T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-16T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-16T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-16T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-16T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-16T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-16T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-16T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-16T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-17T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-17T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-17T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-17T04:00:00.000,10.0,L,H,Null,Null,Null,C,C,C
2001-07-17T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-07-17T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-07-17T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-17T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-17T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-18T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-18T04:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
2001-07-18T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-07-18T04:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2001-07-19T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-07-19T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-07-19T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-07-19T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-19T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-19T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-07-19T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-19T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-19T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-07-19T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-07-19T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-07-19T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-07-20T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-20T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-07-20T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-07-21T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,2.9,N,H,Null,Null,Null,P,N,N
2001-07-21T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-07-21T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-07-21T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-07-21T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-07-21T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-07-21T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-21T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-07-21T04:00:00.000,10.0,N,M,Null,Null,Null,C,C,C
2001-07-21T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-21T04:00:00.000,4.9,L,L,Null,Null,Null,P,P,N
2001-07-21T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-07-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2001-07-23T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-07-23T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-07-23T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-07-24T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-24T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-07-24T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-25T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-07-25T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-25T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-26T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-26T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-26T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-07-26T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-26T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-07-27T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-27T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-07-29T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-30T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-30T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-30T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-07-30T04:00:00.000,4.9,L,L,Null,Null,Null,P,P,N
2001-07-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-07-31T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-02T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-02T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-02T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-02T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-02T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-02T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-02T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-02T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-02T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-02T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-02T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2001-08-02T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2001-08-02T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-02T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-03T04:00:00.000,10.0,L,H,Null,Null,Null,C,C,C
2001-08-03T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-08-03T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-03T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-04T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-06T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-07T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-07T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-07T04:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2001-08-07T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-07T04:00:00.000,2.9,L,H,Null,Null,Null,N,P,N
2001-08-09T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-10T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-12T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-13T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-13T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-13T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-13T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-14T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-14T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-14T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-14T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-14T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-14T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-17T04:00:00.000,10.0,L,H,Null,Null,Null,C,C,C
2001-08-17T04:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2001-08-20T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-21T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-21T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-08-21T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-21T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-21T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-22T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
2001-08-22T04:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-22T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-22T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,6.4,L,H,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2001-08-22T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-22T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-22T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-23T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-23T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-24T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-27T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-27T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-28T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-28T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-29T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-08-29T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-29T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-29T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-30T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-31T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-31T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
2001-08-31T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2001-08-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-08-31T04:00:00.000,4.9,N,L,Null,Null,Null,P,N,P
2001-08-31T04:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
2001-08-31T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
2001-08-31T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-31T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-08-31T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-08-31T04:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2001-09-02T04:00:00.000,4.9,N,L,Null,Null,Null,N,P,P
2001-09-02T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-03T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-03T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-09-04T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-09-04T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-09-04T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-04T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-09-04T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-05T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-05T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-09-05T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-05T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-05T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-06T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-09-06T04:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
2001-09-07T04:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2001-09-07T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-09-07T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-08T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-08T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-09-08T04:00:00.000,4.9,N,L,Null,Null,Null,N,P,P
2001-09-08T04:00:00.000,10.0,L,H,Null,Null,Null,C,C,C
2001-09-10T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-10T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-10T04:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2001-09-10T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-09-10T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-10T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-10T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-10T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-10T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-10T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-09-10T04:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2001-09-10T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-11T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-09-11T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-11T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-09-11T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-12T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-12T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-12T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-09-12T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-12T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-12T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-09-12T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-09-12T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-13T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-09-13T04:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-09-14T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-09-15T04:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
2001-09-15T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-09-15T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-18T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-09-18T04:00:00.000,4.9,L,H,Null,Null,Null,P,P,N
2001-09-19T04:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-09-19T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-20T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-09-20T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-09-20T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-09-20T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-09-20T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-09-20T04:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
